Source,Target,Actual(N/S),Actual(E/W),Observed(N/S),Observed(E/W),Actual D,Actual D ratio,Actual Angle,Observed D,Observed D ratio,Observed Angle,O-A Distance Ratio,O-A Angle,ABS(O-A) Distance Ratio, ABS(O-A) Angle
30_51,26_79,N,E,N,E,564.490921096168,0.738467206315791,-94.1651640688422,481.125763184638,0.840807789002916,-91.3100701383351,0.102340582687125,2.8550939305071,0.102340582687125,2.8550939305071
30_52,29_56,N,E,N,E,175.482192828788,0.22956586165248,-111.740779054472,90.0499861188218,0.157369934270706,-91.9091524329964,-0.072195927381774,19.8316266214756,0.072195927381774,19.8316266214756
30_52,29_57,N,E,N,E,111.830228471554,0.146296341207189,-125.537677791974,46.0977222864644,0.0805596517991457,-93.7313969991605,-0.0657366894080433,31.8062807928135,0.0657366894080433,31.8062807928135
30_52,29_58,N,E,N,E,67.446274915669,0.0882332387501688,-164.521361834582,3.60555127546399,0.00630100449411211,-146.30993247402,-0.0819322342560567,18.211429360562,0.0819322342560567,18.211429360562
30_52,29_59,N,E,N,E,130.249760076554,0.170392778435224,-172.05652818941,15.1327459504216,0.0264457479472657,-172.405356631409,-0.143947030487958,-0.348828441999018,0.143947030487958,0.348828441999018
30_52,29_60,N,E,N,E,194.833262047321,0.254880936689089,-174.699073483474,28.0713376952364,0.0490570266403052,-175.914383220025,-0.205823910048784,-1.21530973655101,0.205823910048784,1.21530973655101
30_52,29_61,N,E,N,E,214.282523785772,0.280324467212145,-154.870033520516,53.851648071345,0.0941102901023708,-121.328692867804,-0.186214177109774,33.541340652712,0.186214177109774,33.541340652712
30_52,29_62,N,E,N,E,253.387055707272,0.331481028572389,-139.962815093004,94.2549733435854,0.164718503567508,-107.281498371817,-0.166762525004881,32.681316721187,0.166762525004881,32.681316721187
30_52,29_63,N,E,N,E,207.870151777498,0.271935800068283,-128.358480861988,91.2414379544733,0.159452096691207,-99.4623222080256,-0.112483703377076,28.8961586539624,0.112483703377076,28.8961586539624
30_52,27_64,N,E,N,E,281.852798460473,0.368719922487353,-109.91363607457,145.0310311623,0.25345394069365,-91.1852608186224,-0.115265981793703,18.7283752559476,0.115265981793703,18.7283752559476
30_52,27_65,N,E,N,E,240.950202324049,0.315211132937162,-113.479602982779,125.035994817492,0.218510930806112,-91.3748347805694,-0.09670020213105,22.1047682022096,0.09670020213105,22.1047682022096
30_52,27_66,N,E,N,E,200.479425378267,0.262267249392417,-118.610459665965,105.04284840007,0.183571223725837,-91.6365770416167,-0.07869602566658,26.9738826243483,0.07869602566658,26.9738826243483
30_52,27_67,N,E,N,E,222.423020391326,0.290973867515436,-127.694240466689,106.531685427388,0.186173091812965,-99.7275785514016,-0.104800775702471,27.9666619152874,0.104800775702471,27.9666619152874
30_52,27_68,N,E,N,E,249.609695324521,0.326539484492847,-135.162310555937,110.063617967065,0.192345441366513,-107.447188423282,-0.134194043126334,27.715122132655,0.134194043126334,27.715122132655
30_52,27_69,N,E,N,E,283.143073374575,0.370407860549042,-128.691410997445,129.282636111738,0.225932294097216,-104.788677614165,-0.144475566451826,23.90273338328,0.144475566451826,23.90273338328
30_52,27_70,N,E,N,E,318.67538342332,0.416891240095146,-123.739933291904,148.707767113894,0.259879346404092,-102.821343793399,-0.157011893691054,20.918589498505,0.157011893691054,20.918589498505
30_52,27_71,N,E,N,E,297.860705699829,0.389661471936995,-117.167236895859,146.1129699924,0.25534471991435,-97.0763781776368,-0.134316752022645,20.0908587182222,0.134316752022645,20.0908587182222
30_52,26_72,S,E,S,E,567.334998039077,0.742187828696216,-82.9125628627055,482.830197895699,0.843786432198869,-85.0096992011787,0.101598603502653,-2.09713633847321,0.101598603502653,2.09713633847321
30_52,26_73,S,E,S,E,504.876222454574,0.66047923819094,-82.0303896056786,423.089824978101,0.739385099510769,-84.3028818809521,0.078905861319829,-2.27249227527351,0.078905861319829,2.27249227527351
30_52,26_74,S,E,S,E,441.583514185029,0.577679696676244,-80.878974005468,363.435001066215,0.635133270914631,-83.3638436268093,0.057453574238387,-2.4848696213413,0.057453574238387,2.4848696213413
